image_id,y,WaterLevel,PF,DE,FS,RB,AF,OB,BE,RO,IN,FO,Defect
01229635,0,10,0,0,0,0,0,0,0,0,0,0,0
00563746,0,0,0,0,0,0,0,0,0,0,0,0,0
01193255,0,10,0,0,0,0,0,0,0,0,0,0,0
00846419,0,0,0,0,0,0,0,0,0,0,0,0,0
00205606,0,10,0,0,0,0,0,0,0,0,0,0,0
00891191,0,0,0,0,0,0,0,0,0,0,0,0,0
01287861,0,10,0,0,0,0,0,0,0,0,0,0,0
01208302,0,5,0,0,0,0,0,0,0,0,0,0,0
00598399,0,0,0,0,0,0,0,0,0,0,0,0,0
01131352,0,0,0,0,0,0,0,0,0,0,0,0,0
00684148,0,10,0,0,0,0,0,0,0,0,0,0,0
01244304,0,10,0,0,0,0,0,0,0,0,0,0,0
01122787,0,0,0,0,0,0,0,0,0,0,0,0,0
00262895,0,0,0,0,0,0,0,0,0,0,0,0,0
01288397,0,10,0,0,0,0,0,0,0,0,0,0,0
01274882,0,0,0,0,0,0,0,0,0,0,0,0,0
01124389,0,0,0,0,0,0,0,0,0,0,0,0,0
00782015,0,10,0,0,0,0,0,0,0,0,0,0,0
00216443,0,20,0,0,0,0,0,0,0,0,0,0,0
01042467,0,10,0,0,0,0,0,0,0,0,0,0,0
00799599,0,0,0,0,0,0,0,0,0,0,0,0,0
01209338,0,0,0,0,0,0,0,0,0,0,0,0,0
00998700,0,10,0,0,0,0,0,0,0,0,0,0,0
00520438,0,0,0,0,0,0,0,0,0,0,0,0,0
01127323,0,10,0,0,0,0,0,0,0,0,0,0,0
01120570,0,10,0,0,0,0,0,0,0,0,0,0,0
01124563,0,0,0,0,0,0,0,0,0,0,0,0,0
00383262,0,20,0,0,0,0,0,0,0,0,0,0,0
01293669,0,0,0,0,0,0,0,0,0,0,0,0,0
00316379,0,5,0,0,0,0,0,0,0,0,0,0,0
00421069,0,10,0,0,0,0,0,0,0,0,0,0,0
01288756,0,10,0,0,0,0,0,0,0,0,0,0,0
01026175,0,0,0,0,0,0,0,0,0,0,0,0,0
00377216,0,0,0,0,0,0,0,0,0,0,0,0,0
00240580,0,10,0,0,0,0,0,0,0,0,0,0,0
00533320,0,0,0,0,0,0,0,0,0,0,0,0,0
00816738,0,2,0,0,0,0,0,0,0,0,0,0,0
01210165,0,50,0,0,0,0,0,0,0,0,0,0,0
00356885,0,0,0,0,0,0,0,0,0,0,0,0,0
01251100,0,10,0,0,0,0,0,0,0,0,0,0,0
00613728,0,10,0,0,0,0,0,0,0,0,0,0,0
00077500,0,0,0,0,0,0,0,0,0,0,0,0,0
00530836,0,0,0,0,0,0,0,0,0,0,0,0,0
00540699,0,10,0,0,0,0,0,0,0,0,0,0,0
00410288,0,0,0,0,0,0,0,0,0,0,0,0,0
00684564,0,10,0,0,0,0,0,0,0,0,0,0,0
00580208,0,0,0,0,0,0,0,0,0,0,0,0,0
01257211,0,0,0,0,0,0,0,0,0,0,0,0,0
00556468,0,5,0,0,0,0,0,0,0,0,0,0,0
00808237,0,20,0,0,0,0,0,0,0,0,0,0,0
01285272,0,5,0,0,0,0,0,0,0,0,0,0,0
01221338,0,0,0,0,0,0,0,0,0,0,0,0,0
00931177,0,10,0,0,0,0,0,0,0,0,0,0,0
00271894,0,0,0,0,0,0,0,0,0,0,0,0,0
00522764,0,10,0,0,0,0,0,0,0,0,0,0,0
00500901,0,0,0,0,0,0,0,0,0,0,0,0,0
00990832,0,5,0,0,0,0,0,0,0,0,0,0,0
00270158,0,2,0,0,0,0,0,0,0,0,0,0,0
00243947,0,10,0,0,0,0,0,0,0,0,0,0,0
00968315,0,10,0,0,0,0,0,0,0,0,0,0,0
01106089,0,0,0,0,0,0,0,0,0,0,0,0,0
01188586,0,10,0,0,0,0,0,0,0,0,0,0,0
00835911,0,10,0,0,0,0,0,0,0,0,0,0,0
01154981,0,0,0,0,0,0,0,0,0,0,0,0,0
01200308,0,0,0,0,0,0,0,0,0,0,0,0,0
00775094,0,0,0,0,0,0,0,0,0,0,0,0,0
00313846,0,10,0,0,0,0,0,0,0,0,0,0,0
01175983,0,0,0,0,0,0,0,0,0,0,0,0,0
00860561,0,0,0,0,0,0,0,0,0,0,0,0,0
00543680,0,10,0,0,0,0,0,0,0,0,0,0,0
01195527,0,10,0,0,0,0,0,0,0,0,0,0,0
00264264,0,0,0,0,0,0,0,0,0,0,0,0,0
01216982,0,0,0,0,0,0,0,0,0,0,0,0,0
00493101,0,10,0,0,0,0,0,0,0,0,0,0,0
01104580,0,0,0,0,0,0,0,0,0,0,0,0,0
01172222,0,0,0,0,0,0,0,0,0,0,0,0,0
00777967,0,0,0,0,0,0,0,0,0,0,0,0,0
00774102,0,10,0,0,0,0,0,0,0,0,0,0,0
00953722,0,10,0,0,0,0,0,0,0,0,0,0,0
01212779,0,0,0,0,0,0,0,0,0,0,0,0,0
00707976,0,10,0,0,0,0,0,0,0,0,0,0,0
00773695,0,10,0,0,0,0,0,0,0,0,0,0,0
01029768,0,10,0,0,0,0,0,0,0,0,0,0,0
01281487,0,0,0,0,0,0,0,0,0,0,0,0,0
01262262,0,0,0,0,0,0,0,0,0,0,0,0,0
00541513,0,10,0,0,0,0,0,0,0,0,0,0,0
00281936,0,10,0,0,0,0,0,0,0,0,0,0,0
00851685,0,0,0,0,0,0,0,0,0,0,0,0,0
01016928,0,10,0,0,0,0,0,0,0,0,0,0,0
00080625,0,0,0,0,0,0,0,0,0,0,0,0,0
00183294,0,0,0,0,0,0,0,0,0,0,0,0,0
00823757,0,0,0,0,0,0,0,0,0,0,0,0,0
00229761,0,10,0,0,0,0,0,0,0,0,0,0,0
00855614,0,10,0,0,0,0,0,0,0,0,0,0,0
01231374,0,0,0,0,0,0,0,0,0,0,0,0,0
01047736,0,2,0,0,0,0,0,0,0,0,0,0,0
00378167,0,10,0,0,0,0,0,0,0,0,0,0,0
00968908,0,10,0,0,0,0,0,0,0,0,0,0,0
00233692,0,5,0,0,0,0,0,0,0,0,0,0,0
00143702,0,10,0,0,0,0,0,0,0,0,0,0,0
01264553,0,0,0,0,0,0,0,0,0,0,0,0,0
01160371,0,0,0,0,0,0,0,0,0,0,0,0,0
00764277,0,10,0,0,0,0,0,0,0,0,0,0,0
00981653,0,0,0,0,0,0,0,0,0,0,0,0,0
00388586,0,10,0,0,0,0,0,0,0,0,0,0,0
00320904,0,20,0,0,0,0,0,0,0,0,0,0,0
00049007,0,10,0,0,0,0,0,0,0,0,0,0,0
00345970,0,2,0,0,0,0,0,0,0,0,0,0,0
00754363,0,10,0,0,0,0,0,0,0,0,0,0,0
00137381,0,20,0,0,0,0,0,0,0,0,0,0,0
00374167,0,5,0,0,0,0,0,0,0,0,0,0,0
01008933,0,10,0,0,0,0,0,0,0,0,0,0,0
00280319,0,10,0,0,0,0,0,0,0,0,0,0,0
